instance,time,val_accuracy,val_cross_entropy,batch_size,learning_rate,max_dropout,max_units,momentum,num_layers,weight_decay,epoch
3945,313.9163818359375,98.1188735961914,0.3870275914669037,22,0.00016002779655277115,0.5297697050873427,473,0.9009787974407989,4,0.09094124181646378,51
3945,43.542484283447266,72.27632141113281,0.4572294056415558,143,0.02303271647250459,0.9773734671720036,97,0.7116239647089742,1,0.0008042644301025512,51
3945,150.12884521484375,93.38954162597656,0.4530460834503174,106,0.003629178635855467,0.7943550865794231,233,0.501567190748664,3,0.08613277837271185,51
3945,259.803955078125,88.92242431640625,0.6069245338439941,159,0.08762345114969973,0.721065708198451,193,0.8653209572871241,4,0.06087422921349911,51
3945,123.35919189453125,70.83782958984375,0.6415892243385315,265,0.0001369079187546815,0.38420522299352056,143,0.5341071766601848,3,0.0461491609535918,51
3945,610.626220703125,95.91361236572266,0.503805935382843,164,0.0014721162640185794,0.8225738464143851,776,0.4920413679323703,5,0.09625557691554157,51
3945,405.51776123046875,78.45446014404297,3.49965238571167,58,0.029891274397200858,0.6113437799431798,850,0.6213940004978715,2,0.027823088842849012,51
3945,70.67051696777344,70.21903228759766,0.537316620349884,178,0.0719550641587187,0.6584688696004805,611,0.8807888388956914,1,0.0706360318159648,51
3945,169.9414825439453,96.49676513671875,0.4917944371700287,312,0.007036606573203992,0.913255397673294,154,0.5913912068660778,5,0.015099350369594831,51
3945,80.80831909179688,63.26626205444336,0.6844848990440369,228,0.00015046610075564583,0.47868631822213825,84,0.2138877551908192,2,0.050369941061593496,51
3945,130.65785217285156,82.63098907470703,0.42472368478775024,499,0.09599575193215973,0.3921065626829785,216,0.27650107118555345,2,0.005460899925709244,51
3945,412.41064453125,89.81938171386719,0.5177513360977173,130,0.0006494541491761542,0.045402841136752525,723,0.3690009032638649,3,0.09889951428080022,51
3945,152.97914123535156,98.40261840820312,0.44650959968566895,184,0.004077342789522641,0.6823497196200309,64,0.5687473691785365,5,0.04087761500967293,51
3945,71.21296691894531,98.59876251220703,0.34102240204811096,192,0.016540199918785446,0.222527816824445,110,0.5014325816351449,5,0.020432853898666618,51
3945,132.60592651367188,89.10714721679688,0.3228083848953247,16,0.00043334561540345684,0.28685249926061984,151,0.5031236199777518,1,0.09137869804564065,51
3945,673.5614624023438,97.28179931640625,0.41722431778907776,36,0.00016774392844865515,0.9045093444808795,935,0.26342800973466673,5,0.09133198589823577,51
3945,373.90234375,93.89786529541016,0.33433791995048523,91,0.0016133227090785213,0.2390623397776741,674,0.658861444993177,4,0.016981992089076844,51
3945,157.31593322753906,94.65200805664062,0.29509326815605164,99,0.001764876024972263,0.38391080377860465,204,0.8330126156916816,4,0.0040095963662960185,51
3945,81.7705078125,77.3314437866211,0.426173597574234,107,0.00020537725668761357,0.7169624740772201,853,0.9695740300011041,1,0.010854721399780361,51
3945,242.15274047851562,89.92806243896484,0.9851247072219849,36,0.028391405442516695,0.9707882150413152,131,0.8035981465018199,3,0.04114586041233741,51
3945,160.90530395507812,75.57133483886719,0.5388241410255432,233,0.00010924029985484898,0.37067089680490295,113,0.18939827864805342,5,0.06252358645019936,51
3945,239.23272705078125,97.59551239013672,0.30353593826293945,43,0.003008071616275724,0.10202508865054061,348,0.5910413012513828,4,0.0345465365305095,51
3945,286.3267822265625,96.5044937133789,0.4882585108280182,34,0.016905038123066513,0.8431456818560527,205,0.508257425725737,4,0.09092087985073563,51
3945,155.52264404296875,94.16366577148438,0.5019130706787109,87,0.0012136616628803957,0.8899812411317289,137,0.2844145067319054,3,0.09316915244333904,51
3945,340.1840515136719,94.33876037597656,0.36671727895736694,49,0.0009573239633865722,0.7494735617474404,648,0.7113054047342956,3,0.07857384602923807,51
3945,265.3790588378906,99.22889709472656,0.3371853828430176,20,0.0001498739983405031,0.5041377166017641,305,0.26057594002394013,5,0.07199960411646024,51
3945,230.9314422607422,92.46186828613281,0.5437411069869995,19,0.052945157831436114,0.4752917640070826,103,0.6312187140228087,3,0.030555334394908384,51
3945,153.04049682617188,80.72331237792969,0.4090673327445984,436,0.03692519916019444,0.25748537364174384,90,0.31832985935776204,2,0.009527369107661256,51
3945,184.68661499023438,92.71192932128906,0.2231065034866333,27,0.0012058278569297655,0.5733563093174566,242,0.8537259481978772,2,0.009554090601648062,51
3945,70.17269134521484,63.99969482421875,0.6342326998710632,285,0.0003462086835498682,0.3233127740014986,906,0.5241265260006098,1,0.08925388675962277,51
3945,120.98301696777344,89.49105834960938,0.46077972650527954,500,0.023120044900996964,0.6780249506028585,226,0.7641493269210721,3,0.07954505115829953,51
3945,180.0625457763672,78.60574340820312,0.47798773646354675,158,0.0010578150852986936,0.8698035927095956,302,0.4814020420987396,2,0.007653531845154736,51
3945,173.4945831298828,93.85060119628906,0.2557458281517029,19,0.006751116303103793,0.1008040400642678,107,0.6780037185985296,2,0.0376391290090638,51
3945,430.0953063964844,88.42180633544922,0.48522916436195374,290,0.003939191434100344,0.5100070796564583,884,0.8517635123586984,4,0.047312507812215354,51
3945,91.15110778808594,76.38459777832031,0.44401049613952637,69,0.0008662455533206135,0.7018119019165877,274,0.4235317303270508,1,0.06334160694413192,51
3945,51.1883659362793,70.42034912109375,0.601620078086853,160,0.0004205948219990269,0.02177661925108154,398,0.5267316092426649,1,0.08919012015185501,51
3945,452.4807434082031,95.8342514038086,0.45235350728034973,65,0.0013382175381295553,0.5959295651291998,704,0.8734392144271153,4,0.07525752016292352,51
3945,132.3423614501953,98.13309478759766,0.21359924972057343,16,0.004333250903823489,0.6218096275994041,91,0.7240861240225539,4,0.014779153637871474,51
3945,194.93875122070312,98.76703643798828,0.40031224489212036,44,0.00010927753657669,0.7541008909337901,117,0.534257372323269,5,0.029995150312786337,51
3945,329.2095642089844,78.101806640625,3.261829137802124,19,0.08023842389099708,0.3318920813350523,299,0.9537723399395449,2,0.04398227638061111,51
3945,148.51683044433594,95.0094223022461,0.5545082092285156,113,0.00816355196551532,0.6317155243975273,233,0.5876962935315286,4,0.04648207635057927,51
3945,52.248165130615234,78.02318572998047,0.4362316429615021,168,0.004111308008088896,0.0651474159577401,272,0.8876197549131949,1,0.00013387296474375723,51
3945,155.92984008789062,78.91204071044922,0.6196019053459167,302,0.000127933054107126,0.48971064448767976,111,0.8710849638401583,4,0.022493356043922323,51
3945,202.7631378173828,78.1593246459961,0.6385968923568726,167,0.00011945691482413077,0.13078691550396737,263,0.18934744931164332,4,0.016687566383276377,51
3945,135.94009399414062,99.11994171142578,0.15223674476146698,37,0.003944609291055279,0.33835846034648576,177,0.4896545752430158,5,0.005973242187653065,51
3945,212.54812622070312,88.34593963623047,0.5215698480606079,82,0.018414367722632313,0.9818564843068577,166,0.2108814780601519,3,0.01839393933927399,51
3945,155.20889282226562,95.7450942993164,0.35492363572120667,77,0.01162478978360888,0.9259032295939272,82,0.44498754505810123,4,0.009698554097262849,51
3945,188.6901397705078,50.2998046875,0.6599830985069275,456,0.00016273401446147265,0.7169385056236872,408,0.1413318042020525,3,0.07495244177643225,51
3945,219.75196838378906,80.61653137207031,0.5097690224647522,497,0.0004953667245489518,0.7291423699496299,116,0.5503108062042616,5,0.019632759422857155,51
3945,835.7216796875,88.80648803710938,0.5228646397590637,418,0.04106261634776292,0.9238268422473805,941,0.39554747807028656,5,0.016297602829509705,51
3945,129.0486297607422,97.19759368896484,0.270170122385025,22,0.002237507253785907,0.6563392742719276,70,0.6267121766186501,3,0.04865220025365975,51
3945,191.5418243408203,78.86780548095703,0.6366773247718811,385,0.0008031550018197281,0.6500493618633689,129,0.6656124904208762,3,0.0061502782752572505,51
3945,65.24742126464844,76.53962707519531,0.45879340171813965,119,0.0232115855723256,0.08467858930672223,190,0.5686592572018475,1,0.012156953066284474,51
3945,171.0445098876953,99.26789093017578,0.35381999611854553,20,0.00014013988109589208,0.1352748831929229,110,0.11398534901618049,5,0.04436818437057022,51
3945,206.1154327392578,87.86599731445312,0.5695109963417053,214,0.000349518210567723,0.4984401777485524,302,0.7544479742685481,3,0.09572112020505875,51
3945,118.35723114013672,83.45462036132812,0.48598238825798035,164,0.015204457098100237,0.8595312351189287,138,0.9186871171555575,2,0.05037588064858023,51
3945,505.14849853515625,98.54122924804688,0.3693859279155731,48,0.02124999695300107,0.10454738823525489,435,0.41146588145104057,5,0.06450833979634898,51
3945,131.79852294921875,62.020103454589844,0.6565262675285339,487,0.00021772831838549894,0.282267501301933,93,0.49399694160970065,3,0.057307480616523965,51
3945,207.13897705078125,93.34537506103516,0.27863848209381104,27,0.0001408739830311953,0.6817860779488714,117,0.9873348822304265,2,0.07631808609869804,51
3945,87.34699249267578,66.82274627685547,0.6674330830574036,452,0.0003565115022674441,0.14338336500958848,113,0.3304558546392694,2,0.07978234539255626,51
3945,140.4679412841797,99.33607482910156,0.13937442004680634,17,0.0014557666712442944,0.4537240796076446,243,0.6041837266183153,5,0.008217903913744554,51
3945,230.67066955566406,98.19750213623047,0.4717317819595337,28,0.00014219167570472908,0.0009975170809564116,219,0.37842840091842045,4,0.061045571940787,51
3945,87.18523406982422,74.93262481689453,0.5183596611022949,95,0.03193653022997661,0.3710888318784721,134,0.9344825885002364,1,0.0740205875624032,51
3945,122.86833953857422,83.57887268066406,0.40966537594795227,28,0.0001777769235575063,0.6387698807871482,827,0.45403150606675136,1,0.08700788376621417,51
3945,200.46224975585938,79.63629913330078,0.4774523675441742,270,0.008442835601044313,0.2403579698868571,293,0.2692207508413329,2,0.08566015837249488,51
3945,152.02392578125,93.4918441772461,0.6428048610687256,181,0.010982997285418735,0.6258063042023778,233,0.9787920911836825,4,0.08885874098245367,51
3945,2156.873779296875,93.28343963623047,0.4804025888442993,84,0.0701624433373075,0.795892332326541,911,0.7418755709822358,5,0.07275988152087516,51
3945,259.08721923828125,96.80425262451172,0.46113115549087524,177,0.0006637734214669175,0.7726911343816951,220,0.44256918714064286,5,0.09832765752318995,51
3945,144.94419860839844,91.42335510253906,0.5801886916160583,239,0.0996623968936565,0.27418420455690584,143,0.6973305346268952,4,0.05387655532257024,51
3945,740.9757690429688,92.5087890625,0.5967267155647278,208,0.0007546782630415076,0.8166046057555295,1014,0.7514634224443482,5,0.06215377671017437,51
3945,275.9770202636719,97.54786682128906,0.25244417786598206,20,0.00013033365228595312,0.44635940560784226,457,0.8876438855545724,4,0.015880796071438212,51
3945,70.203369140625,72.21858215332031,0.5194345116615295,432,0.0070629240012164566,0.9692001134148576,102,0.335650852147657,1,0.055987727481819224,51
3945,254.79501342773438,97.39207458496094,0.41191887855529785,38,0.013410140516681195,0.369878637596633,254,0.1106501012117878,4,0.06367879468319866,51
3945,343.5893249511719,93.96630859375,0.36531153321266174,51,0.025092730760384076,0.21502133689051983,432,0.32604243774588837,3,0.06764215404121521,51
3945,286.6754150390625,98.19151306152344,0.5056360363960266,146,0.008492552952747876,0.21193092753819176,318,0.12352668121653554,5,0.08598794850742375,51
3945,147.32037353515625,97.75013732910156,0.2720896601676941,19,0.003745850662951205,0.0064273007405406535,85,0.7860024510960563,3,0.06662967717853596,51
3945,735.9263916015625,96.44929504394531,0.45889410376548767,21,0.024115839611152632,0.9081455517053976,516,0.26415642053578026,4,0.048758005284426184,51
3945,506.3421936035156,98.85749816894531,0.30036479234695435,24,0.002479744536246847,0.3644926793051473,687,0.13420936113683965,5,0.07498543738756257,51
3945,238.51596069335938,98.61531066894531,0.32265526056289673,65,0.002397902009495834,0.618304284410989,474,0.2414183042078103,5,0.023932316450500087,51
3945,585.6861572265625,97.34602355957031,0.350504994392395,16,0.0001771621144897398,0.6951194300414685,831,0.8820909276467896,4,0.0690615527090079,51
3945,230.88821411132812,99.40354919433594,0.27298569679260254,24,0.007480871391812243,0.4130816363125416,199,0.483274053853487,5,0.053236986117519675,51
3945,414.6919860839844,88.77702331542969,0.640425980091095,29,0.01395824673765438,0.6682411108950617,563,0.6530228090288168,3,0.020217620173156692,51
3945,95.66222381591797,59.812984466552734,0.6216241717338562,192,0.0003536335759526782,0.7697105957826013,102,0.13670874642664618,1,0.00550605097651928,51
3945,476.84771728515625,93.40914154052734,0.5388354063034058,47,0.062318915836541935,0.1854217124043953,226,0.6929844501964677,4,0.06146267321819874,51
3945,181.9534454345703,98.51492309570312,0.31425368785858154,102,0.01527946767571993,0.2895908674673878,356,0.6228219463942001,5,0.02578478661347146,51
3945,175.53469848632812,84.51667022705078,0.5607169270515442,85,0.04101988167052412,0.7577968800987559,113,0.6198394719364748,2,0.09389304432790883,51
3945,309.013427734375,91.73882293701172,0.35304418206214905,16,0.01529281685820008,0.6245026866457333,454,0.16753559081066088,2,0.08878657171332521,51
3945,419.9937744140625,93.8395004272461,0.5577152967453003,96,0.04070245478375269,0.1440259375744568,433,0.3566228301268731,4,0.08193535198218166,51
3945,151.93606567382812,96.27064514160156,0.3713948726654053,28,0.006575659827990693,0.8920640465313007,133,0.706141410726998,3,0.08980276486023873,51
3945,72.3759536743164,81.89543151855469,0.4298400282859802,53,0.0016636741018929459,0.773958732763904,813,0.7977337384658181,1,0.06991177857690259,51
3945,673.3871459960938,98.8631591796875,0.2869280278682709,16,0.034015676357580626,0.41902343041360235,187,0.5643109583719388,5,0.09710062398835459,51
3945,644.4044799804688,98.7436752319336,0.2776396572589874,16,0.0027964581826809137,0.8370931488072874,867,0.20877896711737082,5,0.06318973932426457,51
3945,143.6487274169922,78.12132263183594,0.5697206258773804,274,0.0010443289856885852,0.10046804945800791,248,0.3234355072960006,2,0.07503008124331997,51
3945,242.1332244873047,92.72218322753906,0.41587406396865845,25,0.005784696954600278,0.48588959960914857,942,0.8806476639625217,2,0.02383876741431698,51
3945,338.4102783203125,97.23579406738281,0.36319777369499207,138,0.057353504147392306,0.23174750433879776,387,0.8219899040027586,5,0.019526019497587636,51
3945,623.5390625,95.26891326904297,0.46024948358535767,31,0.00012296350285516665,0.7854491715790238,734,0.5793375735833112,4,0.024441986218992396,51
3945,197.60498046875,97.32003021240234,0.5535340309143066,54,0.004204522074195465,0.9769997156039368,171,0.6959115914172656,4,0.07048399958835402,51
3945,183.43577575683594,99.220947265625,0.35652461647987366,69,0.005339349937051236,0.9919219244116261,93,0.37459634180691503,5,0.049106875790799226,51
3945,188.85467529296875,90.8448715209961,0.3399321436882019,47,0.0010892934262943463,0.04920582396664763,138,0.261734816786548,2,0.014786344103475423,51
3945,88.23108673095703,84.32955932617188,0.384930282831192,42,0.0063721719396655965,0.675591811489308,80,0.19640804648547022,1,0.05167091408349287,51
3945,193.4020538330078,96.6282730102539,0.557906448841095,86,0.0026675768398704935,0.43088796926261086,257,0.22628866029498676,4,0.0838291886498062,51
3945,152.0448455810547,97.87364196777344,0.48826363682746887,118,0.00010901090034237483,0.36536982341869073,80,0.9068189719620224,5,0.06595517145109718,51
3945,236.00592041015625,99.04774475097656,0.3951784074306488,49,0.00013138431652134233,0.4454446244457121,384,0.8777111559600745,5,0.09282802568752505,51
3945,74.24873352050781,78.12579345703125,0.45902562141418457,80,0.0023468098936428186,0.32408950585864793,119,0.4299712684527035,1,0.05414083235393186,51
3945,65.6699447631836,73.96519470214844,0.4786217510700226,213,0.048766753276776334,0.5095600842733456,387,0.3690806088071694,1,0.03174078211309303,51
3945,70.06531524658203,72.78971862792969,0.5125013589859009,196,0.002019314611162031,0.8729837327427326,808,0.7358072935926883,1,0.08369919765604295,51
3945,69.44617462158203,78.07722473144531,0.4518345594406128,84,0.040762833227395955,0.8206427322823484,87,0.30185851173141304,1,0.01967039313072289,51
3945,190.33282470703125,94.76618194580078,0.6117007732391357,161,0.0022610676302619055,0.6578386783770914,251,0.437001573471548,4,0.09111700763629482,51
3945,212.5997314453125,74.33815002441406,0.7756855487823486,345,0.019564252284109834,0.9793001211250657,912,0.1916377140990663,2,0.07287525269696561,51
3945,90.76763153076172,81.53663635253906,0.4297907054424286,49,0.07262587866196572,0.24080843953962472,76,0.37051290532043035,1,0.034979918723233513,51
3945,117.96119689941406,93.83484649658203,0.3935178220272064,135,0.03386299059145564,0.8762767442311784,69,0.25581058792226335,4,0.016572124537394036,51
3945,107.3213882446289,97.3943099975586,0.526107668876648,76,0.0020181209737166563,0.6656611581398862,65,0.7691663005268897,4,0.057956715851899474,51
3945,82.07868194580078,84.43803405761719,0.3956613838672638,42,0.026708515514442175,0.27121318853413134,196,0.15628539189493362,1,0.05217715041836452,51
3945,165.52798461914062,74.34495544433594,0.514867901802063,376,0.002723473587364224,0.7590353238243245,79,0.1043268813820051,2,0.00849275129079902,51
3945,167.05491638183594,87.32135009765625,0.41037338972091675,75,0.0013811915869164496,0.3045458845398654,94,0.29796897622139984,2,0.009386203491424305,51
3945,239.5604248046875,97.70763397216797,0.44757315516471863,49,0.00017716860642657517,0.8919466409011149,154,0.36367192160359274,5,0.008584731874601185,51
3945,100.78690338134766,97.14569854736328,0.31942248344421387,160,0.0044583238158217905,0.49746867579828713,122,0.5433341345116119,5,0.00206403503108354,51
3945,179.5675048828125,92.09296417236328,0.378283828496933,35,0.016814101069277592,0.21157748149757682,133,0.27634923112703097,2,0.09528610165199351,51
3945,184.64756774902344,95.85801696777344,0.2936978042125702,26,0.005538035205581055,0.5742796811900256,271,0.9876688870710787,3,0.05674397580345896,51
3945,115.8736801147461,77.34870147705078,0.4389372766017914,47,0.00021755568880348563,0.547973647202133,363,0.12738786543088015,1,0.02205094267482276,51
3945,171.5674285888672,96.74666595458984,0.47606614232063293,113,0.00027050125705093206,0.39680750654190855,148,0.3473780219752155,5,0.020368277049790495,51
3945,99.44402313232422,99.36943054199219,0.14534984529018402,30,0.001620427429981425,0.19442445979225365,100,0.6337098897380484,5,0.007159423336510946,51
3945,325.8279724121094,87.52611541748047,0.5267026424407959,504,0.0023126379219091503,0.06051570378909554,266,0.20539913512281643,5,0.04576337482236004,51
3945,254.12844848632812,79.73357391357422,0.6443164348602295,385,0.00019678680871524468,0.16543936807755022,261,0.9303431172422068,4,0.05815266151354178,51
3945,253.82167053222656,90.83655548095703,0.3704063296318054,38,0.00017308136776273555,0.901966783406037,366,0.9647380068330482,2,0.07661140331549597,51
3945,823.0765991210938,93.44049835205078,0.411726713180542,68,0.025100873840818626,0.12760710154993615,592,0.8459372968813548,4,0.0399871169207909,51
3945,239.08351135253906,81.9369888305664,0.6404619812965393,354,0.00047790482829177796,0.46142210434052877,283,0.6896129667636786,3,0.07306807913946417,51
3945,86.02224731445312,76.31993865966797,0.5078402161598206,135,0.048038318618775916,0.017469848460024306,609,0.9224059694544803,1,0.05458213257586265,51
3945,162.5242919921875,96.98944091796875,0.4871147871017456,217,0.003958858292738699,0.0448463106216449,190,0.1623243728311447,5,0.035563398767599966,51
3945,131.58238220214844,90.99817657470703,0.5021114349365234,126,0.016154460152940676,0.8808657808751479,102,0.18497211940569663,3,0.09298062561358636,51
